Make,Year,Engine Size (L),Fuel Type,Average_Price
Hyundai,2017,4.6,Hybrid,36305.08
Hyundai,2017,4.8,Electric,19265.71
Hyundai,2017,4.8,Hybrid,25960.08
Hyundai,2017,4.8,Petrol,30492.12
Hyundai,2017,4.9,Diesel,67430.78
Hyundai,2017,4.9,Electric,72055.8
Hyundai,2018,1.0,Hybrid,57331.64
Hyundai,2018,1.1,Diesel,46518.58
Hyundai,2018,1.1,Electric,66356.45
Hyundai,2018,1.2,Electric,58897.11
Hyundai,2018,1.2,Petrol,40205.96
Hyundai,2018,1.3,Diesel,69884.36
Hyundai,2018,1.3,Hybrid,40803.2
Hyundai,2018,1.4,Electric,43305.21
Hyundai,2018,1.5,Diesel,26403.81
Hyundai,2018,1.5,Electric,28895.63
Hyundai,2018,1.5,Hybrid,72967.37
Hyundai,2018,1.6,Petrol,64286.21
Hyundai,2018,1.7,Hybrid,27267.41
Hyundai,2018,1.7,Petrol,16127.3
Hyundai,2018,1.8,Electric,72296.21
Hyundai,2018,1.9,Electric,50205.67
Hyundai,2018,1.9,Petrol,18638.35
Hyundai,2018,2.0,Diesel,29156.27
Hyundai,2018,2.1,Diesel,70348.39
Hyundai,2018,2.1,Petrol,57737.79
Hyundai,2018,2.3,Diesel,58471.04
Hyundai,2018,2.3,Electric,65445.29
Hyundai,2018,2.4,Petrol,42720.07
Hyundai,2018,2.5,Diesel,55414.2
Hyundai,2018,2.5,Petrol,48116.45
Hyundai,2018,2.7,Diesel,57383.1
Hyundai,2018,2.7,Electric,30411.68
Hyundai,2018,2.7,Petrol,78995.88
Hyundai,2018,2.8,Diesel,42807.83
Hyundai,2018,2.9,Petrol,43501.11
Hyundai,2018,3.0,Diesel,52189.88
Hyundai,2018,3.0,Electric,43928.44
Hyundai,2018,3.0,Petrol,15685.57
Hyundai,2018,3.1,Hybrid,54243.76
Hyundai,2018,3.2,Diesel,18050.77
Hyundai,2018,3.2,Electric,47016.0
Hyundai,2018,3.2,Hybrid,58788.46
Hyundai,2018,3.2,Petrol,33712.81
Hyundai,2018,3.4,Petrol,78972.09
Hyundai,2018,3.5,Diesel,24518.35
Hyundai,2018,3.5,Petrol,79335.1
Hyundai,2018,3.6,Hybrid,30414.21
Hyundai,2018,3.6,Petrol,45096.36
Hyundai,2018,3.7,Electric,17542.33
Hyundai,2018,3.8,Diesel,33404.99
Hyundai,2018,3.8,Electric,16477.15
Hyundai,2018,3.8,Hybrid,37781.9
Hyundai,2018,3.9,Electric,37112.56
Hyundai,2018,3.9,Hybrid,52158.34
Hyundai,2018,3.9,Petrol,57646.63
Hyundai,2018,4.0,Diesel,55284.83
Hyundai,2018,4.0,Hybrid,45049.38
Hyundai,2018,4.1,Diesel,49798.28
Hyundai,2018,4.2,Electric,54506.07
Hyundai,2018,4.2,Hybrid,60530.13
Hyundai,2018,4.3,Petrol,37263.79
Hyundai,2018,4.4,Hybrid,27801.88
Hyundai,2018,4.6,Electric,56664.42
Hyundai,2018,4.6,Hybrid,47419.69
Hyundai,2018,4.6,Petrol,47337.13
Hyundai,2018,4.7,Electric,57024.95
Hyundai,2018,4.7,Hybrid,40207.61
Hyundai,2018,4.8,Electric,47746.35
Hyundai,2018,4.8,Hybrid,31706.72
Hyundai,2018,4.9,Diesel,66421.54
Hyundai,2019,1.0,Diesel,59216.89
Hyundai,2019,1.0,Petrol,64364.21
Hyundai,2019,1.1,Diesel,59325.46
Hyundai,2019,1.1,Petrol,52088.64
Hyundai,2019,1.2,Diesel,46233.73
Hyundai,2019,1.2,Electric,15648.72
Hyundai,2019,1.3,Electric,45088.73
Hyundai,2019,1.3,Petrol,33877.02
Hyundai,2019,1.4,Diesel,50385.7
Hyundai,2019,1.4,Electric,19337.4
Hyundai,2019,1.4,Hybrid,26345.88
Hyundai,2019,1.4,Petrol,24643.97
Hyundai,2019,1.5,Petrol,62558.88
Hyundai,2019,1.6,Diesel,58168.01
Hyundai,2019,1.6,Electric,67470.32
Hyundai,2019,1.6,Hybrid,25733.43
Hyundai,2019,1.7,Diesel,42415.03
Hyundai,2019,1.7,Electric,69785.45
Hyundai,2019,1.7,Hybrid,58630.84
Hyundai,2019,1.8,Petrol,45065.99
Hyundai,2019,1.9,Hybrid,61119.02
Hyundai,2019,1.9,Petrol,35076.46
Hyundai,2019,2.1,Diesel,38778.83
Hyundai,2019,2.1,Electric,73320.2
Hyundai,2019,2.1,Hybrid,38094.04
Hyundai,2019,2.3,Hybrid,22712.58
Hyundai,2019,2.3,Petrol,28796.52
Hyundai,2019,2.4,Diesel,49130.48
Hyundai,2019,2.4,Electric,72751.49
Hyundai,2019,2.4,Petrol,22367.22
Hyundai,2019,2.5,Electric,30002.76
Hyundai,2019,2.6,Diesel,39174.28
Hyundai,2019,2.6,Electric,52119.9
Hyundai,2019,2.6,Hybrid,45715.94
Hyundai,2019,2.6,Petrol,43007.28
Hyundai,2019,2.7,Hybrid,76272.6
Hyundai,2019,2.7,Petrol,23592.3
Hyundai,2019,2.8,Diesel,57723.92
Hyundai,2019,2.8,Electric,47245.83
Hyundai,2019,2.8,Hybrid,52980.31
Hyundai,2019,2.9,Hybrid,29863.24
Hyundai,2019,3.0,Diesel,18597.24
Hyundai,2019,3.1,Diesel,68986.4
Hyundai,2019,3.1,Hybrid,35366.44
Hyundai,2019,3.2,Hybrid,72537.23
Hyundai,2019,3.3,Electric,46733.85
Hyundai,2019,3.3,Petrol,46231.26
Hyundai,2019,3.4,Electric,26228.97
Hyundai,2019,3.4,Hybrid,59953.01
Hyundai,2019,3.5,Diesel,54245.74
Hyundai,2019,3.5,Hybrid,30564.28
Hyundai,2019,3.5,Petrol,31612.23
Hyundai,2019,3.6,Petrol,64239.6
Hyundai,2019,3.7,Diesel,71271.04
Hyundai,2019,3.7,Electric,49537.76
Hyundai,2019,3.7,Petrol,61136.01
Hyundai,2019,3.8,Electric,74399.98
Hyundai,2019,3.9,Electric,37555.39
Hyundai,2019,3.9,Hybrid,55082.7
Hyundai,2019,3.9,Petrol,60173.12
Hyundai,2019,4.0,Hybrid,58453.5
Hyundai,2019,4.1,Diesel,25367.98
Hyundai,2019,4.1,Petrol,35748.7
Hyundai,2019,4.2,Diesel,37695.7
Hyundai,2019,4.2,Electric,57287.13
Hyundai,2019,4.2,Hybrid,31117.7
Hyundai,2019,4.3,Hybrid,19965.17
Hyundai,2019,4.3,Petrol,38171.84
Hyundai,2019,4.4,Hybrid,43452.37
Hyundai,2019,4.4,Petrol,75213.8
Hyundai,2019,4.5,Electric,53856.33
Hyundai,2019,4.5,Hybrid,54271.96
Hyundai,2019,4.6,Hybrid,45396.1
Hyundai,2019,4.6,Petrol,52512.46
Hyundai,2019,4.7,Diesel,26706.56
Hyundai,2019,4.7,Hybrid,42373.94
Hyundai,2019,4.7,Petrol,71698.54
Hyundai,2019,4.8,Diesel,38939.84
Hyundai,2019,5.0,Hybrid,32762.83
Hyundai,2020,1.0,Diesel,32687.44
Hyundai,2020,1.0,Hybrid,53816.89
Hyundai,2020,1.1,Diesel,64756.28
Hyundai,2020,1.1,Electric,29477.18
Hyundai,2020,1.2,Diesel,40593.1
Hyundai,2020,1.2,Electric,61232.6
Hyundai,2020,1.2,Hybrid,63619.77
Hyundai,2020,1.2,Petrol,42908.75
Hyundai,2020,1.3,Diesel,25826.42
Hyundai,2020,1.3,Hybrid,37560.61
Hyundai,2020,1.3,Petrol,37514.42
Hyundai,2020,1.4,Hybrid,64256.5
Hyundai,2020,1.5,Diesel,38980.87
Hyundai,2020,1.5,Hybrid,76518.71
Hyundai,2020,1.5,Petrol,37839.66
Hyundai,2020,1.7,Diesel,52965.03
Hyundai,2020,1.7,Hybrid,39812.34
Hyundai,2020,1.7,Petrol,62776.23
Hyundai,2020,1.8,Petrol,48097.75
Hyundai,2020,1.9,Electric,63052.83
Hyundai,2020,1.9,Hybrid,52071.9
Hyundai,2020,2.0,Diesel,55923.01
Hyundai,2020,2.1,Diesel,47106.81
Hyundai,2020,2.1,Electric,59984.54
Hyundai,2020,2.1,Hybrid,53929.73
Hyundai,2020,2.1,Petrol,38377.52
Hyundai,2020,2.2,Diesel,43745.01
Hyundai,2020,2.2,Hybrid,60569.82
Hyundai,2020,2.2,Petrol,37211.4
Hyundai,2020,2.3,Electric,54751.49
Hyundai,2020,2.3,Hybrid,76198.34
Hyundai,2020,2.3,Petrol,21310.75
Hyundai,2020,2.4,Diesel,55560.45
Hyundai,2020,2.5,Diesel,78213.38
Hyundai,2020,2.6,Diesel,17176.61
Hyundai,2020,2.6,Electric,49114.57
Hyundai,2020,2.6,Hybrid,59684.87
Hyundai,2020,2.6,Petrol,47825.5
Hyundai,2020,2.7,Petrol,49659.3
Hyundai,2020,2.8,Hybrid,59697.55
Hyundai,2020,2.8,Petrol,73070.21
Hyundai,2020,2.9,Diesel,36654.85
Hyundai,2020,2.9,Hybrid,36483.72
Hyundai,2020,3.0,Diesel,69807.01
Hyundai,2020,3.0,Hybrid,53064.84
Hyundai,2020,3.0,Petrol,33052.36
Hyundai,2020,3.1,Diesel,65815.06
Hyundai,2020,3.1,Petrol,73803.49
Hyundai,2020,3.2,Diesel,36835.6
Hyundai,2020,3.2,Electric,46294.59
Hyundai,2020,3.3,Petrol,55282.76
Hyundai,2020,3.4,Diesel,67615.36
Hyundai,2020,3.4,Hybrid,78308.78
Hyundai,2020,3.4,Petrol,43355.49
Hyundai,2020,3.6,Diesel,44370.73
Hyundai,2020,3.6,Hybrid,56607.77
Hyundai,2020,3.7,Electric,44691.78
Hyundai,2020,3.7,Hybrid,45532.63
Hyundai,2020,3.8,Diesel,27756.08
Hyundai,2020,3.8,Hybrid,20849.09
Hyundai,2020,3.9,Diesel,76551.5
Hyundai,2020,3.9,Hybrid,46164.5
Hyundai,2020,3.9,Petrol,33493.39
Hyundai,2020,4.0,Diesel,48906.48
Hyundai,2020,4.0,Hybrid,29029.01
Hyundai,2020,4.1,Diesel,42066.55
Hyundai,2020,4.1,Electric,27424.4
Hyundai,2020,4.1,Petrol,43624.27
Hyundai,2020,4.2,Electric,61450.19
Hyundai,2020,4.2,Hybrid,20204.73
Hyundai,2020,4.3,Hybrid,18612.64
Hyundai,2020,4.3,Petrol,53336.03
Hyundai,2020,4.4,Diesel,24027.72
Hyundai,2020,4.4,Electric,58009.46
Hyundai,2020,4.4,Petrol,32417.33
Hyundai,2020,4.5,Electric,37964.73
Hyundai,2020,4.5,Hybrid,51645.7
Hyundai,2020,4.8,Diesel,44247.4
Hyundai,2020,4.8,Electric,16077.79
Hyundai,2020,4.8,Petrol,49824.16
Hyundai,2020,4.9,Diesel,56413.2
Hyundai,2020,4.9,Electric,60556.78
Mercedes-Benz,2010,1.0,Hybrid,68306.29
Mercedes-Benz,2010,1.0,Petrol,42286.51
Mercedes-Benz,2010,1.1,Diesel,72729.31
Mercedes-Benz,2010,1.1,Petrol,62436.6
Mercedes-Benz,2010,1.2,Hybrid,50090.92
Mercedes-Benz,2010,1.2,Petrol,18180.31
Mercedes-Benz,2010,1.3,Petrol,40355.68
Mercedes-Benz,2010,1.4,Diesel,70315.64
Mercedes-Benz,2010,1.4,Electric,45028.17
Mercedes-Benz,2010,1.5,Hybrid,29684.65
Mercedes-Benz,2010,1.6,Diesel,56774.18
Mercedes-Benz,2010,1.6,Electric,75808.18
Mercedes-Benz,2010,1.6,Hybrid,79431.76
Mercedes-Benz,2010,1.7,Diesel,18291.96
Mercedes-Benz,2010,1.7,Electric,68438.05
Mercedes-Benz,2010,1.9,Diesel,68982.19
Mercedes-Benz,2010,1.9,Hybrid,47087.49
Mercedes-Benz,2010,2.0,Diesel,72347.51
Mercedes-Benz,2010,2.0,Hybrid,58263.65
Mercedes-Benz,2010,2.1,Petrol,73899.99
Mercedes-Benz,2010,2.2,Electric,32821.96
Mercedes-Benz,2010,2.2,Hybrid,63521.36
Mercedes-Benz,2010,2.3,Diesel,32597.71
Mercedes-Benz,2010,2.3,Electric,71716.51
Mercedes-Benz,2010,2.3,Hybrid,47596.04
Mercedes-Benz,2010,2.3,Petrol,53220.0
Mercedes-Benz,2010,2.4,Electric,51879.28
Mercedes-Benz,2010,2.5,Diesel,60844.98
Mercedes-Benz,2010,2.5,Hybrid,62794.35
Mercedes-Benz,2010,2.5,Petrol,68182.78
Mercedes-Benz,2010,2.6,Electric,71501.44
Mercedes-Benz,2010,2.6,Petrol,34315.26
Mercedes-Benz,2010,2.7,Electric,39835.85
Mercedes-Benz,2010,2.7,Hybrid,51657.58
Mercedes-Benz,2010,2.8,Electric,70380.8
Mercedes-Benz,2010,2.8,Hybrid,24820.26
Mercedes-Benz,2010,2.8,Petrol,38292.95
Mercedes-Benz,2010,2.9,Electric,44631.06
Mercedes-Benz,2010,3.0,Diesel,71196.72
Mercedes-Benz,2010,3.0,Petrol,59323.77
Mercedes-Benz,2010,3.1,Diesel,36142.24
Mercedes-Benz,2010,3.1,Electric,43551.07
Mercedes-Benz,2010,3.1,Petrol,35439.07
Mercedes-Benz,2010,3.2,Diesel,41427.36
Mercedes-Benz,2010,3.2,Electric,40635.99
Mercedes-Benz,2010,3.2,Petrol,51008.45
Mercedes-Benz,2010,3.3,Petrol,37068.93
Mercedes-Benz,2010,3.4,Diesel,54923.34
Mercedes-Benz,2010,3.4,Hybrid,50928.65
Mercedes-Benz,2010,3.5,Diesel,36369.07
Mercedes-Benz,2010,3.5,Petrol,56206.05
Mercedes-Benz,2010,3.6,Hybrid,15185.97
Mercedes-Benz,2010,3.6,Petrol,38624.36
Mercedes-Benz,2010,3.7,Diesel,25445.18
Mercedes-Benz,2010,3.7,Electric,75597.02
Mercedes-Benz,2010,3.7,Petrol,58118.53
Mercedes-Benz,2010,3.8,Electric,24152.9
Mercedes-Benz,2010,3.8,Hybrid,26772.22
Mercedes-Benz,2010,3.8,Petrol,78803.96
Mercedes-Benz,2010,3.9,Diesel,69832.8
Mercedes-Benz,2010,3.9,Electric,36573.14
Mercedes-Benz,2010,3.9,Petrol,70195.24
Mercedes-Benz,2010,4.0,Diesel,55121.4
Mercedes-Benz,2010,4.0,Hybrid,38511.48
Mercedes-Benz,2010,4.1,Electric,74112.55
Mercedes-Benz,2010,4.1,Hybrid,72608.11
Mercedes-Benz,2010,4.2,Diesel,60916.17
Mercedes-Benz,2010,4.2,Electric,63219.0
Mercedes-Benz,2010,4.2,Petrol,46670.26
Mercedes-Benz,2010,4.3,Electric,53437.11
Mercedes-Benz,2010,4.3,Petrol,44210.71
Mercedes-Benz,2010,4.4,Hybrid,28429.76
Mercedes-Benz,2010,4.5,Petrol,64481.29
Mercedes-Benz,2010,4.7,Electric,52299.36
Mercedes-Benz,2010,4.7,Petrol,25517.45
Mercedes-Benz,2010,4.8,Electric,73740.66
Mercedes-Benz,2010,4.9,Diesel,75483.3
Mercedes-Benz,2010,4.9,Electric,65801.04
Mercedes-Benz,2010,4.9,Petrol,49885.38
Mercedes-Benz,2010,5.0,Petrol,73247.56
Mercedes-Benz,2011,1.1,Diesel,43018.16
Mercedes-Benz,2011,1.1,Electric,36082.89
Mercedes-Benz,2011,1.1,Petrol,69370.76
Mercedes-Benz,2011,1.2,Diesel,51687.98
Mercedes-Benz,2011,1.2,Petrol,53451.61
Mercedes-Benz,2011,1.3,Diesel,16443.13
Mercedes-Benz,2011,1.3,Petrol,65372.44
Mercedes-Benz,2011,1.4,Hybrid,61167.82
Mercedes-Benz,2011,1.5,Diesel,59517.5
Mercedes-Benz,2011,1.5,Electric,16768.02
Mercedes-Benz,2011,1.6,Electric,29517.08
Mercedes-Benz,2011,1.7,Electric,26555.28
Mercedes-Benz,2011,1.8,Diesel,49215.77
Mercedes-Benz,2011,1.8,Petrol,65234.16
Mercedes-Benz,2011,2.0,Diesel,43014.64
Mercedes-Benz,2011,2.1,Diesel,70115.79
Mercedes-Benz,2011,2.1,Electric,79492.88
Mercedes-Benz,2011,2.1,Petrol,36632.92
Mercedes-Benz,2011,2.3,Electric,30681.46
Mercedes-Benz,2011,2.3,Hybrid,31026.45
Mercedes-Benz,2011,2.3,Petrol,49893.15
Mercedes-Benz,2011,2.5,Electric,23565.77
Mercedes-Benz,2011,2.5,Petrol,30113.99
Mercedes-Benz,2011,2.6,Electric,52543.95
Mercedes-Benz,2011,2.6,Petrol,39271.86
Mercedes-Benz,2011,2.7,Diesel,33105.98
Mercedes-Benz,2011,2.7,Hybrid,37117.82
Mercedes-Benz,2011,2.7,Petrol,44395.59
Mercedes-Benz,2011,2.8,Petrol,78071.27
Mercedes-Benz,2011,2.9,Electric,75112.16
Mercedes-Benz,2011,2.9,Petrol,78518.75
Mercedes-Benz,2011,3.0,Diesel,55368.04
Mercedes-Benz,2011,3.1,Petrol,71941.25
Mercedes-Benz,2011,3.2,Diesel,17205.56
Mercedes-Benz,2011,3.2,Electric,50104.19
Mercedes-Benz,2011,3.2,Petrol,51688.37
Mercedes-Benz,2011,3.3,Electric,45646.08
Mercedes-Benz,2011,3.3,Hybrid,25297.0
Mercedes-Benz,2011,3.4,Diesel,67344.09
Mercedes-Benz,2011,3.4,Hybrid,56167.27
Mercedes-Benz,2011,3.4,Petrol,23637.34
Mercedes-Benz,2011,3.7,Diesel,35802.14
Mercedes-Benz,2011,3.7,Electric,38391.94
Mercedes-Benz,2011,3.7,Petrol,38144.31
Mercedes-Benz,2011,3.8,Diesel,46338.27
Mercedes-Benz,2011,3.8,Hybrid,58636.33
Mercedes-Benz,2011,3.8,Petrol,65323.65
Mercedes-Benz,2011,3.9,Electric,17447.55
Mercedes-Benz,2011,3.9,Hybrid,49201.73
Mercedes-Benz,2011,3.9,Petrol,61510.52
Mercedes-Benz,2011,4.0,Diesel,28126.15
Mercedes-Benz,2011,4.0,Petrol,44482.72
Mercedes-Benz,2011,4.1,Petrol,68159.77
Mercedes-Benz,2011,4.2,Petrol,47623.06
Mercedes-Benz,2011,4.3,Diesel,51086.01
Mercedes-Benz,2011,4.4,Diesel,68259.29
Mercedes-Benz,2011,4.5,Electric,29674.83
Mercedes-Benz,2011,4.6,Hybrid,29798.46
Mercedes-Benz,2011,4.7,Electric,60360.52
Mercedes-Benz,2011,4.7,Hybrid,70755.28
Mercedes-Benz,2011,4.8,Diesel,52915.37
Mercedes-Benz,2011,4.8,Electric,36278.97
Mercedes-Benz,2011,4.9,Diesel,36874.7
Mercedes-Benz,2011,4.9,Electric,40735.45
Mercedes-Benz,2011,4.9,Hybrid,64546.22
Mercedes-Benz,2011,5.0,Diesel,59060.14
Mercedes-Benz,2012,1.0,Electric,52825.82
Mercedes-Benz,2012,1.1,Diesel,75977.32
Mercedes-Benz,2012,1.3,Electric,79886.28
Mercedes-Benz,2012,1.3,Petrol,63995.8
Mercedes-Benz,2012,1.4,Petrol,78277.5
Mercedes-Benz,2012,1.5,Diesel,47098.1
Mercedes-Benz,2012,1.6,Electric,31225.86
Mercedes-Benz,2012,1.6,Hybrid,59471.68
Mercedes-Benz,2012,1.6,Petrol,46173.41
Mercedes-Benz,2012,1.7,Diesel,62408.75
Mercedes-Benz,2012,1.8,Electric,57595.23
Mercedes-Benz,2012,1.8,Hybrid,53782.11
Mercedes-Benz,2012,1.8,Petrol,18198.38
Mercedes-Benz,2012,1.9,Diesel,18834.19
Mercedes-Benz,2012,1.9,Hybrid,48221.46
Mercedes-Benz,2012,2.0,Diesel,15299.29
Mercedes-Benz,2012,2.0,Hybrid,24961.32
Mercedes-Benz,2012,2.1,Diesel,73214.65
Mercedes-Benz,2012,2.1,Electric,50743.59
Mercedes-Benz,2012,2.2,Diesel,31624.0
Mercedes-Benz,2012,2.2,Electric,41665.3
Mercedes-Benz,2012,2.3,Diesel,23544.47
Mercedes-Benz,2012,2.3,Electric,39987.11
Mercedes-Benz,2012,2.5,Hybrid,30281.04
Mercedes-Benz,2012,2.6,Electric,21565.67
Mercedes-Benz,2012,2.7,Diesel,50434.16
Mercedes-Benz,2012,2.7,Electric,29079.69
Mercedes-Benz,2012,2.7,Hybrid,42033.93
Mercedes-Benz,2012,2.8,Electric,41319.94
Mercedes-Benz,2012,2.8,Hybrid,55702.53
Mercedes-Benz,2012,2.8,Petrol,46940.26
Mercedes-Benz,2012,2.9,Petrol,70329.4
Mercedes-Benz,2012,3.1,Diesel,22883.23
Mercedes-Benz,2012,3.1,Electric,54483.69
Mercedes-Benz,2012,3.4,Electric,66609.28
Mercedes-Benz,2012,3.6,Diesel,69960.06
Mercedes-Benz,2012,3.6,Hybrid,52147.94
Mercedes-Benz,2012,3.6,Petrol,61196.1
Mercedes-Benz,2012,3.7,Diesel,77127.54
Mercedes-Benz,2012,3.7,Electric,76061.93
Mercedes-Benz,2012,3.8,Diesel,22273.65
Mercedes-Benz,2012,3.8,Electric,23595.07
Mercedes-Benz,2012,3.8,Hybrid,63311.83
Mercedes-Benz,2012,3.8,Petrol,30318.42
Mercedes-Benz,2012,3.9,Electric,18953.69
Mercedes-Benz,2012,3.9,Petrol,18445.96
Mercedes-Benz,2012,4.0,Hybrid,22387.98
Mercedes-Benz,2012,4.1,Hybrid,77912.19
Mercedes-Benz,2012,4.2,Electric,45725.86
Mercedes-Benz,2012,4.2,Hybrid,47303.2
Mercedes-Benz,2012,4.2,Petrol,33459.11
Mercedes-Benz,2012,4.3,Hybrid,60019.33
Mercedes-Benz,2012,4.3,Petrol,55385.87
Mercedes-Benz,2012,4.5,Diesel,43139.72
Mercedes-Benz,2012,4.5,Electric,54620.83
Mercedes-Benz,2012,4.5,Hybrid,51495.16
Mercedes-Benz,2012,4.5,Petrol,39805.92
Mercedes-Benz,2012,4.6,Diesel,28639.2
Mercedes-Benz,2012,4.7,Hybrid,32607.78
Mercedes-Benz,2012,4.7,Petrol,37594.09
Mercedes-Benz,2012,4.8,Diesel,35338.28
Mercedes-Benz,2012,4.9,Hybrid,18482.74
Mercedes-Benz,2012,5.0,Diesel,76877.25
Mercedes-Benz,2012,5.0,Electric,44100.86
Mercedes-Benz,2013,1.0,Diesel,75207.57
Mercedes-Benz,2013,1.0,Petrol,45753.87
Mercedes-Benz,2013,1.1,Electric,44537.48
Mercedes-Benz,2013,1.2,Electric,59347.29
Mercedes-Benz,2013,1.2,Hybrid,26997.67
Mercedes-Benz,2013,1.3,Diesel,66534.91
Mercedes-Benz,2013,1.4,Diesel,72936.1
Mercedes-Benz,2013,1.5,Electric,46563.77
Mercedes-Benz,2013,1.6,Electric,43929.94
Mercedes-Benz,2013,1.7,Hybrid,56113.86
Mercedes-Benz,2013,1.7,Petrol,54204.51
Mercedes-Benz,2013,1.8,Diesel,36268.89
Mercedes-Benz,2013,1.8,Electric,38054.56
Mercedes-Benz,2013,1.9,Diesel,21865.98
Mercedes-Benz,2013,1.9,Hybrid,45506.44
Mercedes-Benz,2013,2.0,Petrol,65925.29
Mercedes-Benz,2013,2.1,Diesel,29446.01
Mercedes-Benz,2013,2.1,Electric,60601.16
Mercedes-Benz,2013,2.1,Petrol,62256.77
Mercedes-Benz,2013,2.2,Diesel,74053.72
Mercedes-Benz,2013,2.2,Electric,40495.98
Mercedes-Benz,2013,2.2,Hybrid,21431.11
Mercedes-Benz,2013,2.3,Diesel,73394.98
Mercedes-Benz,2013,2.3,Electric,52298.52
Mercedes-Benz,2013,2.3,Petrol,25077.7
Mercedes-Benz,2013,2.4,Petrol,66876.31
Mercedes-Benz,2013,2.5,Hybrid,30103.16
Mercedes-Benz,2013,2.6,Diesel,65314.05
Mercedes-Benz,2013,2.6,Hybrid,44902.7
Mercedes-Benz,2013,2.7,Diesel,42757.0
Mercedes-Benz,2013,2.8,Diesel,21574.71
Mercedes-Benz,2013,2.8,Electric,42309.91
Mercedes-Benz,2013,2.8,Hybrid,71659.88
Mercedes-Benz,2013,2.8,Petrol,79948.67
Mercedes-Benz,2013,2.9,Electric,30541.62
Mercedes-Benz,2013,3.0,Diesel,55589.68
Mercedes-Benz,2013,3.0,Hybrid,51452.79
Mercedes-Benz,2013,3.1,Diesel,55888.6
Mercedes-Benz,2013,3.1,Electric,57609.52
Mercedes-Benz,2013,3.2,Electric,79317.5
Mercedes-Benz,2013,3.2,Petrol,49094.16
Mercedes-Benz,2013,3.3,Electric,18391.16
Mercedes-Benz,2013,3.3,Hybrid,25135.3
Mercedes-Benz,2013,3.4,Diesel,55042.41
Mercedes-Benz,2013,3.5,Electric,51242.58
Mercedes-Benz,2013,3.5,Petrol,46921.72
Mercedes-Benz,2013,3.6,Diesel,33502.07
Mercedes-Benz,2013,3.6,Electric,74999.76
Mercedes-Benz,2013,3.7,Petrol,19483.09
Mercedes-Benz,2013,3.8,Electric,48113.49
Mercedes-Benz,2013,3.8,Hybrid,79084.08
Mercedes-Benz,2013,3.9,Diesel,63075.3
Mercedes-Benz,2013,4.0,Diesel,39490.02
Mercedes-Benz,2013,4.0,Electric,63793.7
Mercedes-Benz,2013,4.0,Hybrid,38086.31
Mercedes-Benz,2013,4.1,Electric,70959.72
Mercedes-Benz,2013,4.2,Diesel,53279.52
Mercedes-Benz,2013,4.2,Electric,63280.88
Mercedes-Benz,2013,4.2,Petrol,70459.87
Mercedes-Benz,2013,4.3,Diesel,73495.7
Mercedes-Benz,2013,4.3,Electric,43819.41
Mercedes-Benz,2013,4.3,Hybrid,29117.94
Mercedes-Benz,2013,4.3,Petrol,64628.08
Mercedes-Benz,2013,4.4,Diesel,33814.7
Mercedes-Benz,2013,4.4,Electric,43161.89
Mercedes-Benz,2013,4.4,Petrol,78459.21
Mercedes-Benz,2013,4.5,Diesel,66808.06
Mercedes-Benz,2013,4.5,Hybrid,63787.83
Mercedes-Benz,2013,4.6,Diesel,45082.01
Mercedes-Benz,2013,4.7,Electric,57959.39
Mercedes-Benz,2013,4.7,Hybrid,67475.26
Mercedes-Benz,2013,4.8,Diesel,43612.64
Mercedes-Benz,2013,4.8,Electric,53732.28
Mercedes-Benz,2013,5.0,Diesel,43086.24
Mercedes-Benz,2014,1.1,Diesel,46065.74
Mercedes-Benz,2014,1.2,Diesel,59606.53
Mercedes-Benz,2014,1.2,Hybrid,69466.41
Mercedes-Benz,2014,1.2,Petrol,26630.56
Mercedes-Benz,2014,1.3,Diesel,75046.65
Mercedes-Benz,2014,1.4,Diesel,33536.56
Mercedes-Benz,2014,1.4,Hybrid,63874.08
Mercedes-Benz,2014,1.4,Petrol,44201.79
Mercedes-Benz,2014,1.5,Electric,22156.96
Mercedes-Benz,2014,1.5,Hybrid,18008.45
Mercedes-Benz,2014,1.6,Hybrid,51477.77
Mercedes-Benz,2014,1.7,Diesel,76147.21
Mercedes-Benz,2014,1.8,Electric,57235.22
Mercedes-Benz,2014,1.8,Hybrid,44284.95
Mercedes-Benz,2014,1.8,Petrol,63128.29
Mercedes-Benz,2014,1.9,Diesel,63689.33
Mercedes-Benz,2014,1.9,Hybrid,72709.55
Mercedes-Benz,2014,1.9,Petrol,18431.06
Mercedes-Benz,2014,2.0,Electric,15789.19
Mercedes-Benz,2014,2.1,Petrol,72332.3
Mercedes-Benz,2014,2.2,Diesel,32296.9
Mercedes-Benz,2014,2.3,Petrol,54038.03
Mercedes-Benz,2014,2.4,Hybrid,79227.05
Mercedes-Benz,2014,2.5,Hybrid,52059.93
Mercedes-Benz,2014,2.5,Petrol,49855.56
Mercedes-Benz,2014,2.6,Diesel,72132.17
Mercedes-Benz,2014,2.6,Petrol,52712.66
Mercedes-Benz,2014,2.7,Electric,51352.84
Mercedes-Benz,2014,2.7,Hybrid,59520.04
Mercedes-Benz,2014,2.7,Petrol,76371.77
Mercedes-Benz,2014,2.8,Hybrid,76383.88
Mercedes-Benz,2014,2.9,Electric,33899.79
Mercedes-Benz,2014,2.9,Hybrid,41278.76
Mercedes-Benz,2014,3.0,Electric,36897.44
Mercedes-Benz,2014,3.0,Petrol,43293.1
Mercedes-Benz,2014,3.1,Electric,39802.76
